   13SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [13 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] Je tJe to podobný projekt jako MNZ_009, kter
   14SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [14 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] NejpNejprve bych měl načíst aktuální instruk
   15SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [15 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PotřPotřebují:                              
   16SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   ně další re     1     [16 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] NačíNačíst aktuální instrukce (ai_návody, ai
   17SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [17 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ZpraZpracovat materiál do strukturované podo
   18SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [18 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VytvVytvořit trojjazyčný dokument           
   19SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [19 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PodíPodívám se na strukturovaný materiál:   
   20SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   uni (podvod     1     [20 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] JapoJaponsko – Jonaguni (podvodní ruiny)    
   21SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   asové kompl     1     [21 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] JižnJižní Amerika – Peru – Moray (terasové k
   22SARA.AI:ALEŠ                                                             2026.02.18 00:00:00    Derinkuji      1     [22 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PodzPodzemní město v Derinkuji (Turecko)    
   23SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [23 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] MexiMexiko - Teotihuacán                    
   24SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   Hroty Longj     1     [24 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] HrotHroty Longju (Čína)                     
   25SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [25 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] MegaMegalita - Janšanský důl                
   26SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [26 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] JapoJaponsko - park Asuka                   
   27SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   adu Ivafun      1     [27 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] MasaMasadu Ivafun (megalit)                 
   28SARA.AI:ALEŠ                                                             2026.02.18 00:00:00    sarkofág (     1     [28 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] NejzNejzáhadnější sarkofág (asi Čína)       
   29SARA.AI:ALEŠ                                                             2026.02.18 00:00:00    obyvatelé      1     [29 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] HrobHrobka Isibutaj Kofun, Ajni (původní oby
   30SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [30 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ZobrZobrazit více                           
   31SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [31 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] HotoHotovo                                  
   32SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [32 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] NačtNačtu aktuální instrukce a pak zpracujte
   33SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [33 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] StruStrukturoval obsah, připravil se doplnit
   34SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [34 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] favifavicon                                 
   35SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [35 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SimoSimona-Aleš_návody                      
   36SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [36 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] docsdocs.google.com                         
   37SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [37 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DobřDobře, načetl jsem návody. Teď načtu ai_
   38SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [38 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] favifavicon                                 
   39SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [39 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SimoSimona-Aleš_kodex                       
   40SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [40 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] docsdocs.google.com                         
   41SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [41 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DobřDobře, mám načtené návody a kodex. Teď j
   42SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [42 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] favifavicon                                 
   43SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [43 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SimoSimona_PAS                              
   44SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [44 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] docsdocs.google.com                         
   45SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [45 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VýboVýborně. Načetl jsem všechny potřebné in
   46SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [46 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ZpraZpracovat materiál o záhadách starověkýc
   47SARA.AI:ALEŠ                                                             2026.02.18 00:00:00    odstavec (     1     [47 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] KaždKaždá záhada - odstavec (5-10 vět)      
   48SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [48 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] Co jCo je záhadné, kde se nachází, co se o n
   49SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [49 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] FotkFotky nebudou - pokusit se je popsat    
   50SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   okument (CZ     1     [50 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] TrojTrojjazyčný dokument (CZ, RU, EN)       
   51SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [51 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SoubSoubor pojmenovat mnz-13                
   52SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [52 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] Je tJe to podobný projekt jako MNZ_009. Potř
   53SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [53 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] StruStrukturované informace                 
   54SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   ten sarkofá     1     [54 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DoplDoplnit chybějící informace (např. ten s
   55SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [55 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VytvVytvořit srozumitelné popisy            
   56SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [56 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PoužPoužít docx skill pro vytvoření dokument
   57SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [57 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] NejpNejprve si projdu skill pro docx.       
   58SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [58 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ZobrZobrazit více                           
   59SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [59 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PotřPotřebuji načíst instrukce pro vytváření
   60SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [60 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DobřDobře, mám načtené instrukce pro docx. T
   61SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [61 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PotřPotřebují:                              
   62SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [62 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] StruStrukturovat materiál                   
   63SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [63 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DoplDoplnil chybějící informace             
   64SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [64 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VytvVytvořit trojjazyčný dokument           
   65SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   (např. ten      1     [65 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] NejpNejprve bych si měl připravit strukturu 
   66SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [66 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ZačnZačnu strukturováním obsahu a doplněním 
   67SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [67 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ZobrZobrazit více                           
   68SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [68 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] HotoHotovo                                  
   69SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [69 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] AlešAleši,                                  
   70SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   okument (CZ     1     [70 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ChápChápu zadání. Zpracuji materiál o záhadá
   71SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [71 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] NěkoNěkolik otázek, abych to udělala přesně:
   72SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [72 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SarkSarkofág - píšeš ""mám pocit, že je z Čí
   73SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [73 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] StruStruktura dokumentu - každá záhada samos
   74SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [74 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] FotoFotografie - když píšeš ""pokus se je po
   75SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [75 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ÚrovÚroveň detailu - máš preference jak tech
   76SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [76 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] Teď Teď začnu pracovat na dokumentu podle to
   77SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   t, 2. ano,      1     [77 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 1 - 1 - ověřit, 2. ano, takhle 3) zmínit - j
   78SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [78 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 18.018.02;2026                              
   79SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [79 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] StruStrukturoval plán na ověření záhad s obj
   80SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [80 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DobřDobře, začnu vyhledávání nejasných bodů,
   81SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [81 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] StruStrukturoval trojjazyčný dokument o hist
   82SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [82 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DobřDobře, mám dost informací. Nyní vytvořím
   83SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [83 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] OvěřOvěřil dokumenty a připravil shrnutí pro
   84SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [84 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VytvVytváření hlavního českého dokumentu    
   85SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [85 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SkriSkript                                  
   86SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [86 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VytvVytvořil jsem strukturu pro český dokume
   87SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [87 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SpušSpuštění vytvoření českého dokumentu    
   88SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [88 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SkriSkript                                  
   89SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [89 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VýboVýborně, český dokument je hotový. Nyní 
   90SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [90 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VytvVytváření a spuštění ruské verze        
   91SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [91 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SkriSkript                                  
   92SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [92 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VýboVýborně, ruská verze je hotová. Teď ješt
   93SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [93 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VytvVytváření a spuštění anglické verze     
   94SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [94 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SkriSkript                                  
   95SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [95 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VýboVýborně! Všechny tři dokumenty jsou vytv
   96SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [96 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PřesPřesun všech tří dokumentů do výstupní s
   97SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [97 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SkriSkript                                  
   98SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [98 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PerfPerfektní! Všechny tři soubory jsou ve v
   99SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [99 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PředPředloženy 3 soubory                    
  100SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [100 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VýbVýborně, všechny tři dokumenty jsou prez
  101SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [101 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] HotHotovo                                  
  102SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [102 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] HotHotovo, Aleši!                          
  103SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   cient Civil     1     [103 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VytVytvořila jsem trojjazyčný dokument MNZ-
  104SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [104 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ObsObsah dokumentu:                        
  105SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   (podvodní s     1     [105 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] JapJaponsko – Yonaguni (podvodní struktura)
  106SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   ray (kruhov     1     [106 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PerPeru – Moray (kruhové terasy)           
  107SARA.AI:ALEŠ                                                             2026.02.18 00:00:00    Derinkuyu      1     [107 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PodPodzemní město Derinkuyu (Turecko)      
  108SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   Teotihuacán     1     [108 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] TeoTeotihuacán (Mexiko)                    
  109SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   na - důlní      1     [109 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] JesJeskyně Longyou (Čína - důlní komplexy) 
  110SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   zuje na Teo     1     [110 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] MegMegalit Yanshan (ukazuje na Teotihuacán)
  111SARA.AI:ALEŠ                                                             2026.02.18 00:00:00    (800tunový     1     [111 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ParPark Asuka – Masuda-no-Iwafune (800tunov
  112SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   nými stopam     1     [112 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ZáhZáhadný sarkofág z Velké pyramidy (s pře
  113SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   o - 2300 tu     1     [113 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] HroHrobka Ishibutai Kofun (Japonsko - 2300 
  114SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   dobnost s I     1     [114 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] CarCarskij Kurgan (Krym - podobnost s Ishib
  115SARA.AI:ALEŠ                                                             2026.02.18 00:00:00    obyvatelé      1     [115 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] AjnAjnové (původní obyvatelé Japonska)     
  116SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   pomínají ko     1     [116 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DogDogū figurky (připomínají kosmonauty)   
  117SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   k (1700tuno     1     [117 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] BaaBaalbek (1700tunové bloky)              
  118SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   logie (stop     1     [118 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PokPokročilé technologie (stopy řezání)    
  119SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   ná mumie v      1     [119 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] RžaRžavčik (záhadná mumie v tekutině)      
  120SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [120 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] KažKaždá záhada má odstavec s 5-10 větami p
  121SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [121 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PozPoznámky:                               
  122SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   elké pyrami     1     [122 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] SarSarkofág jsem identifikovala jako ten z 
  123SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [123 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] VšeVšechny fotky jsou zmíněny jako nepřítom
  124SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [124 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] MnzMnz 13                                  
  125SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [125 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DokDokument · DOCX                         
  126SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [126 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] MnzMnz 13 ru                               
  127SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [127 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DokDokument · DOCX                         
  128SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [128 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] MnzMnz 13 en                               
  129SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [129 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] DokDokument · DOCX                         
  130SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   vilizací na     1     [130 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] teďteď prakticky to samé. Rozvinout tato da
  131SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [131 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1]          pracovník lesních prací – 5.11.197
  132SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   5               1     [132 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 5) 5) Létající talíř natočen při natáčení f
  133SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   6               1     [133 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 6) 6) USA – Washington D.C.                
  134SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [134 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] PolPolovina 20 století. 17 dní mohli lidé v
  135SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   7               1     [135 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 7) 7) Marsochod nafotil záhadné objekty, kt
  136SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   8               1     [136 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 8) 8) Plošina NASCA v Peru                 
  137SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [137 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ZdeZde žili Inkové. Na zemi mohou být vytvo
  138SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   9               1     [138 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 9) 9) Sumerové. Podle písemných záznamů prv
  139SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   10              1     [139 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 10)10) Puma-Punku (Bolívie) Stavba postaven
  140SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   11              1     [140 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 11)11) Sumerské kroniky (tato část si zaslu
  141SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   12              1     [141 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 12)12) obraz: Madona se svatým Jovanim. Jed
  142SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   13              1     [142 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 13)13) Zobrazení mimozemšťanů v Indii      
  143SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [143 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] Na Na skalních obrazech mohou být zobrazení
  144SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   14              1     [144 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 14)14) 2.5.2022 na marsu vyfoceny objekty p
  145SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   15              1     [145 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 15)15) Cosi jako vstup do podzemního tunelu
  146SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   16              1     [146 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 16)16) Stownhench                          
  147SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   17              1     [147 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 17)17) Pyramida boha slunce v Mexiku       
  148SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   18              1     [148 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 18)18) Ostrov Paski                        
  149SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   19              1     [149 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 19)19) Udivitelné figurky z Columbie       
  150SARA.AI:ALEŠ                                                             2026.02.18 00:00:00   ing (pilot      1     [150 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] NěmNěmecko - Bremen - etnologické zaoceánsk
  151SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [151 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ZobZobrazit více                           
  152SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [152 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] 460                                   46071
  153SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [153 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] ZorZorganizované rozšíření trojjazyčných do
  154SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [154 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] AleAleši,                                  
  155SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [155 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] RozRozvedu dat do strukturovaného trojjazyč
  156SARA.AI:ALEŠ                                                             2026.02.18 00:00:00                   1     [156 SARA.AI:ALEŠ 2026.02.18 00:00:00 #1] OvěOvěřil historické údaje a připravil více
